review_id,user_id,review_text,review_date,location,service_category,rating,sentiment_score,visit_frequency,recommendation_likelihood,customer_segment,demand_prediction
R0676,U2756,"The best Restaurant I've ever had in Rome, Italy. Will come back again!",2024-11-26,"Rome, Italy",Restaurant,5,0.81,5,0.1,Family Tourist,Medium
R0677,U3935,"Absolutely loved the Transport experience in Rome, Italy. Exceeded all expectations!",2024-05-23,"Rome, Italy",Transport,5,0.96,1,0.47,Luxury Seeker,Medium
R0678,U7561,"Enjoyed the Hotel at Sydney, Australia. Would recommend to others.",2025-01-19,"Sydney, Australia",Hotel,4,0.55,2,0.42,Business Traveler,Medium
R0679,U2602,"Great Adventure Tour experience in Tokyo, Japan. A few minor issues but overall satisfied.",2025-02-12,"Tokyo, Japan",Adventure Tour,4,0.48,4,0.05,Business Traveler,Medium
R0680,U9544,"Very good Hotel in Tokyo, Japan. Met most of my expectations.",2025-05-05,"Tokyo, Japan",Hotel,4,0.45,5,0.15,Budget Traveler,Medium
R0681,U4573,"Terrible Transport experience in Tokyo, Japan. Will not return.",2024-07-07,"Tokyo, Japan",Transport,1,-0.52,1,0.65,Family Tourist,Medium
R0682,U5499,"Worst Restaurant I've had in New York, USA. Completely dissatisfied.",2025-05-02,"New York, USA",Restaurant,1,-0.72,2,0.14,Luxury Seeker,Low
R0683,U9681,"Had problems with the Hotel in Paris, France. Needs improvement.",2025-01-14,"Paris, France",Hotel,2,-0.32,1,0.82,Luxury Seeker,Medium
R0684,U8989,"Average Hotel experience in Tokyo, Japan. Nothing special.",2025-04-08,"Tokyo, Japan",Hotel,3,-0.05,5,0.95,Luxury Seeker,Medium
R0685,U9449,"Fantastic Restaurant experience at Sydney, Australia. Highly recommend!",2024-10-16,"Sydney, Australia",Restaurant,5,0.97,1,0.71,Family Tourist,High
R0686,U4304,"Had problems with the Adventure Tour in Tokyo, Japan. Needs improvement.",2025-02-05,"Tokyo, Japan",Adventure Tour,2,-0.32,5,0.4,Family Tourist,Medium
R0687,U1038,"Decent Restaurant in New York, USA, but room for improvement.",2024-06-16,"New York, USA",Restaurant,3,0.34,3,0.65,Solo Traveler,Medium
R0688,U1037,"Disappointing Restaurant experience at Tokyo, Japan. Would not recommend.",2024-09-08,"Tokyo, Japan",Restaurant,2,-0.18,4,0.35,Business Traveler,Medium
R0689,U4359,"Worst Hotel I've had in Rome, Italy. Completely dissatisfied.",2024-06-02,"Rome, Italy",Hotel,1,-0.72,4,0.21,Budget Traveler,Low
R0690,U6451,"Absolutely loved the Restaurant experience in Paris, France. Exceeded all expectations!",2024-12-05,"Paris, France",Restaurant,5,0.85,4,0.83,Solo Traveler,High
R0691,U4405,"Disappointing Hotel experience at Sydney, Australia. Would not recommend.",2025-04-05,"Sydney, Australia",Hotel,2,-0.24,3,0.29,Family Tourist,Low
R0692,U7499,"The City Tour at Rome, Italy was okay. Could be better.",2025-01-11,"Rome, Italy",City Tour,3,-0.09,4,0.69,Family Tourist,Medium
R0693,U6155,"Very good City Tour in Rome, Italy. Met most of my expectations.",2024-12-18,"Rome, Italy",City Tour,4,0.61,3,0.7,Luxury Seeker,Medium
R0694,U3919,"Absolutely loved the Restaurant experience in Tokyo, Japan. Exceeded all expectations!",2025-03-01,"Tokyo, Japan",Restaurant,5,0.87,1,0.82,Business Traveler,High
R0695,U4933,"Decent Adventure Tour in Sydney, Australia, but room for improvement.",2024-11-12,"Sydney, Australia",Adventure Tour,3,0.03,1,0.53,Luxury Seeker,Medium
R0696,U4978,"Average Transport experience in Paris, France. Nothing special.",2025-03-12,"Paris, France",Transport,3,0.02,1,0.87,Solo Traveler,Medium
R0697,U7365,"Had problems with the City Tour in New York, USA. Needs improvement.",2025-05-10,"New York, USA",City Tour,2,-0.12,3,0.34,Budget Traveler,Medium
R0698,U7011,"Avoid the City Tour at New York, USA. Very poor service.",2025-04-27,"New York, USA",City Tour,1,-0.42,2,0.81,Budget Traveler,Medium
R0699,U9049,"The Adventure Tour at Paris, France was okay. Could be better.",2024-10-15,"Paris, France",Adventure Tour,3,-0.08,3,0.22,Solo Traveler,Medium
R0700,U9326,"Had problems with the City Tour in Sydney, Australia. Needs improvement.",2025-01-26,"Sydney, Australia",City Tour,2,-0.29,5,0.99,Budget Traveler,Medium
R0701,U7592,"Average Hotel experience in Paris, France. Nothing special.",2024-11-25,"Paris, France",Hotel,3,0.14,4,0.6,Budget Traveler,Medium
R0702,U3517,"Decent Adventure Tour in New York, USA, but room for improvement.",2024-11-05,"New York, USA",Adventure Tour,3,0.1,1,0.22,Budget Traveler,Medium
R0703,U1297,"Had problems with the Adventure Tour in Rome, Italy. Needs improvement.",2024-09-09,"Rome, Italy",Adventure Tour,2,-0.26,5,0.21,Family Tourist,Low
R0704,U2846,"Decent Transport in Paris, France, but room for improvement.",2025-04-11,"Paris, France",Transport,3,0.38,4,0.63,Luxury Seeker,Medium
R0705,U3701,"Avoid the City Tour at Rome, Italy. Very poor service.",2024-05-15,"Rome, Italy",City Tour,1,-0.61,3,0.65,Luxury Seeker,Medium
R0706,U1921,"The best Restaurant I've ever had in New York, USA. Will come back again!",2024-05-16,"New York, USA",Restaurant,5,0.82,1,0.53,Business Traveler,Medium
R0707,U4466,"Average Hotel experience in New York, USA. Nothing special.",2024-07-16,"New York, USA",Hotel,3,0.29,3,0.74,Family Tourist,Medium
R0708,U8719,"Decent Adventure Tour in Tokyo, Japan, but room for improvement.",2024-09-27,"Tokyo, Japan",Adventure Tour,3,0.15,1,0.01,Budget Traveler,Medium
R0709,U4450,"Not impressed with the Transport in Rome, Italy. Several issues encountered.",2024-08-02,"Rome, Italy",Transport,2,-0.32,4,0.55,Family Tourist,Medium
R0710,U9803,"Enjoyed the City Tour at New York, USA. Would recommend to others.",2024-11-04,"New York, USA",City Tour,4,0.62,5,0.85,Budget Traveler,High
R0711,U1523,"Not impressed with the Hotel in Sydney, Australia. Several issues encountered.",2025-02-27,"Sydney, Australia",Hotel,2,-0.16,5,0.03,Luxury Seeker,Low
R0712,U9582,"Disappointing Adventure Tour experience at Sydney, Australia. Would not recommend.",2024-05-28,"Sydney, Australia",Adventure Tour,2,-0.23,5,0.6,Family Tourist,Medium
R0713,U1398,"Decent Adventure Tour in Paris, France, but room for improvement.",2024-11-03,"Paris, France",Adventure Tour,3,0.08,5,0.93,Solo Traveler,Medium
R0714,U4038,"Avoid the City Tour at Rome, Italy. Very poor service.",2024-12-11,"Rome, Italy",City Tour,1,-0.43,1,0.12,Family Tourist,Low
R0715,U1947,"Enjoyed the Hotel at Rome, Italy. Would recommend to others.",2024-12-22,"Rome, Italy",Hotel,4,0.55,1,0.86,Family Tourist,High
R0716,U1032,"Not impressed with the City Tour in Tokyo, Japan. Several issues encountered.",2025-03-29,"Tokyo, Japan",City Tour,2,-0.36,4,0.97,Solo Traveler,Medium
R0717,U6923,"Worst Adventure Tour I've had in New York, USA. Completely dissatisfied.",2024-08-16,"New York, USA",Adventure Tour,1,-0.96,4,0.63,Business Traveler,Medium
R0718,U7318,"Worst Restaurant I've had in Tokyo, Japan. Completely dissatisfied.",2025-01-13,"Tokyo, Japan",Restaurant,1,-0.48,2,0.61,Solo Traveler,Medium
R0719,U7125,"Not impressed with the Transport in Rome, Italy. Several issues encountered.",2024-07-29,"Rome, Italy",Transport,2,-0.14,1,0.99,Budget Traveler,Medium
R0720,U9071,"Absolutely loved the Transport experience in Tokyo, Japan. Exceeded all expectations!",2024-06-05,"Tokyo, Japan",Transport,5,0.71,5,0.33,Business Traveler,Medium
R0721,U6849,"Decent City Tour in New York, USA, but room for improvement.",2025-02-26,"New York, USA",City Tour,3,-0.03,3,0.85,Family Tourist,Medium
R0722,U9725,"Had problems with the Restaurant in Tokyo, Japan. Needs improvement.",2025-03-14,"Tokyo, Japan",Restaurant,2,-0.16,2,0.29,Business Traveler,Low
R0723,U8236,"Average Transport experience in Rome, Italy. Nothing special.",2024-12-04,"Rome, Italy",Transport,3,0.17,5,0.55,Family Tourist,Medium
R0724,U5587,"Worst City Tour I've had in New York, USA. Completely dissatisfied.",2025-03-16,"New York, USA",City Tour,1,-0.97,4,0.29,Business Traveler,Low
R0725,U7559,"Absolutely loved the Hotel experience in Sydney, Australia. Exceeded all expectations!",2024-12-24,"Sydney, Australia",Hotel,5,0.77,1,0.9,Luxury Seeker,High
R0726,U8640,"Disappointing Transport experience at Rome, Italy. Would not recommend.",2024-09-26,"Rome, Italy",Transport,2,-0.27,3,0.06,Business Traveler,Low
R0727,U8437,"Absolutely loved the Hotel experience in Paris, France. Exceeded all expectations!",2025-01-25,"Paris, France",Hotel,5,0.79,3,0.22,Business Traveler,Medium
R0728,U5273,"Avoid the Restaurant at New York, USA. Very poor service.",2025-02-28,"New York, USA",Restaurant,1,-0.62,2,0.67,Budget Traveler,Medium
R0729,U7172,"Had problems with the Hotel in Sydney, Australia. Needs improvement.",2024-05-31,"Sydney, Australia",Hotel,2,-0.29,5,0.98,Budget Traveler,Medium
R0730,U7489,"Worst Restaurant I've had in Rome, Italy. Completely dissatisfied.",2024-12-14,"Rome, Italy",Restaurant,1,-0.85,5,0.44,Luxury Seeker,Medium
R0731,U1131,"Avoid the Transport at Paris, France. Very poor service.",2024-08-06,"Paris, France",Transport,1,-0.97,2,0.79,Solo Traveler,Medium
R0732,U7257,"Fantastic Transport experience at Paris, France. Highly recommend!",2024-08-01,"Paris, France",Transport,5,0.95,1,0.33,Business Traveler,Medium
R0733,U1747,"Very good Restaurant in Sydney, Australia. Met most of my expectations.",2024-10-14,"Sydney, Australia",Restaurant,4,0.66,1,0.54,Solo Traveler,Medium
R0734,U2627,"Decent Hotel in Sydney, Australia, but room for improvement.",2024-09-27,"Sydney, Australia",Hotel,3,0.23,4,0.12,Luxury Seeker,Medium
R0735,U5618,"Decent Restaurant in Paris, France, but room for improvement.",2024-05-29,"Paris, France",Restaurant,3,0.07,1,0.82,Family Tourist,Medium
R0736,U7090,"Worst Restaurant I've had in New York, USA. Completely dissatisfied.",2025-04-28,"New York, USA",Restaurant,1,-0.98,2,0.38,Budget Traveler,Medium
R0737,U6935,"Absolutely loved the Adventure Tour experience in Sydney, Australia. Exceeded all expectations!",2024-10-03,"Sydney, Australia",Adventure Tour,5,0.88,2,0.12,Family Tourist,Medium
R0738,U1787,"The best Adventure Tour I've ever had in Paris, France. Will come back again!",2024-05-30,"Paris, France",Adventure Tour,5,0.77,2,0.52,Luxury Seeker,Medium
R0739,U8797,"Enjoyed the City Tour at Rome, Italy. Would recommend to others.",2025-02-28,"Rome, Italy",City Tour,4,0.42,3,0.4,Budget Traveler,Medium
R0740,U4969,"Absolutely loved the Hotel experience in Paris, France. Exceeded all expectations!",2024-09-28,"Paris, France",Hotel,5,0.82,5,0.75,Luxury Seeker,High
R0741,U3160,"Decent Transport in Rome, Italy, but room for improvement.",2024-12-25,"Rome, Italy",Transport,3,0.35,2,0.56,Family Tourist,Medium
R0742,U4960,"Disappointing Transport experience at Paris, France. Would not recommend.",2025-04-28,"Paris, France",Transport,2,-0.23,5,0.8,Family Tourist,Medium
R0743,U2805,"Not impressed with the Adventure Tour in Paris, France. Several issues encountered.",2024-12-12,"Paris, France",Adventure Tour,2,-0.17,3,0.01,Family Tourist,Low
R0744,U8425,"The best City Tour I've ever had in Tokyo, Japan. Will come back again!",2025-02-11,"Tokyo, Japan",City Tour,5,0.78,1,0.26,Budget Traveler,Medium
R0745,U3538,"The best Hotel I've ever had in New York, USA. Will come back again!",2024-12-28,"New York, USA",Hotel,5,0.8,1,0.09,Solo Traveler,Medium
R0746,U8955,"Disappointing City Tour experience at Paris, France. Would not recommend.",2024-11-07,"Paris, France",City Tour,2,-0.37,2,0.59,Solo Traveler,Medium
R0747,U3017,"Disappointing Transport experience at Rome, Italy. Would not recommend.",2025-03-13,"Rome, Italy",Transport,2,-0.16,2,0.01,Business Traveler,Low
R0748,U6332,"Worst Transport I've had in Paris, France. Completely dissatisfied.",2025-01-06,"Paris, France",Transport,1,-0.98,3,0.81,Luxury Seeker,Medium
R0749,U1914,"Great Hotel experience in New York, USA. A few minor issues but overall satisfied.",2025-03-06,"New York, USA",Hotel,4,0.7,3,0.98,Budget Traveler,High
R0750,U7237,"Absolutely loved the City Tour experience in Sydney, Australia. Exceeded all expectations!",2025-05-07,"Sydney, Australia",City Tour,5,0.82,2,0.18,Solo Traveler,Medium
R0751,U8854,"The Adventure Tour at Sydney, Australia was okay. Could be better.",2025-02-04,"Sydney, Australia",Adventure Tour,3,0.22,3,0.31,Family Tourist,Medium
R0752,U2273,"Fantastic Transport experience at Tokyo, Japan. Highly recommend!",2025-02-17,"Tokyo, Japan",Transport,5,0.89,5,0.29,Solo Traveler,Medium
R0753,U6228,"Not impressed with the Transport in Rome, Italy. Several issues encountered.",2024-10-02,"Rome, Italy",Transport,2,-0.23,5,0.54,Budget Traveler,Medium
R0754,U8022,"The Hotel at Tokyo, Japan was okay. Could be better.",2025-01-01,"Tokyo, Japan",Hotel,3,0.04,3,0.76,Business Traveler,Medium
R0755,U8424,"Fantastic City Tour experience at Paris, France. Highly recommend!",2024-10-06,"Paris, France",City Tour,5,0.84,2,0.37,Luxury Seeker,Medium
R0756,U3859,"Avoid the Restaurant at New York, USA. Very poor service.",2024-05-30,"New York, USA",Restaurant,1,-0.97,2,0.57,Solo Traveler,Medium
R0757,U5321,"Absolutely loved the Adventure Tour experience in Tokyo, Japan. Exceeded all expectations!",2024-07-07,"Tokyo, Japan",Adventure Tour,5,0.95,2,0.19,Luxury Seeker,Medium
R0758,U6926,"Very good Restaurant in Rome, Italy. Met most of my expectations.",2024-09-22,"Rome, Italy",Restaurant,4,0.63,4,0.13,Family Tourist,Medium
R0759,U4996,"The best City Tour I've ever had in Rome, Italy. Will come back again!",2024-12-17,"Rome, Italy",City Tour,5,0.86,5,0.41,Luxury Seeker,Medium
R0760,U4638,"Enjoyed the Hotel at New York, USA. Would recommend to others.",2024-07-28,"New York, USA",Hotel,4,0.6,2,0.26,Luxury Seeker,Medium
R0761,U5961,"Enjoyed the Hotel at Tokyo, Japan. Would recommend to others.",2024-05-22,"Tokyo, Japan",Hotel,4,0.49,1,0.37,Luxury Seeker,Medium
R0762,U1029,"Worst Hotel I've had in Sydney, Australia. Completely dissatisfied.",2024-08-17,"Sydney, Australia",Hotel,1,-0.45,4,0.95,Luxury Seeker,Medium
R0763,U5350,"Had problems with the City Tour in New York, USA. Needs improvement.",2024-11-20,"New York, USA",City Tour,2,-0.15,5,0.42,Family Tourist,Medium
R0764,U6333,"Worst City Tour I've had in New York, USA. Completely dissatisfied.",2024-12-15,"New York, USA",City Tour,1,-0.74,2,0.03,Solo Traveler,Low
R0765,U9398,"The Hotel at Rome, Italy was okay. Could be better.",2025-05-10,"Rome, Italy",Hotel,3,0.29,3,0.44,Solo Traveler,Medium
R0766,U7550,"Not impressed with the Adventure Tour in Rome, Italy. Several issues encountered.",2024-10-25,"Rome, Italy",Adventure Tour,2,-0.38,5,0.94,Business Traveler,Medium
R0767,U1498,"Great Hotel experience in Tokyo, Japan. A few minor issues but overall satisfied.",2024-05-19,"Tokyo, Japan",Hotel,4,0.62,5,0.46,Luxury Seeker,Medium
R0768,U6652,"Not impressed with the Adventure Tour in Sydney, Australia. Several issues encountered.",2024-09-03,"Sydney, Australia",Adventure Tour,2,-0.14,3,0.62,Family Tourist,Medium
R0769,U3127,"Worst Restaurant I've had in Paris, France. Completely dissatisfied.",2024-10-28,"Paris, France",Restaurant,1,-0.91,4,0.52,Budget Traveler,Medium
R0770,U9933,"Great Transport experience in Paris, France. A few minor issues but overall satisfied.",2024-05-20,"Paris, France",Transport,4,0.51,2,0.29,Budget Traveler,Medium
R0771,U3597,"Fantastic Hotel experience at Rome, Italy. Highly recommend!",2024-12-17,"Rome, Italy",Hotel,5,0.8,2,0.5,Family Tourist,Medium
R0772,U1427,"Worst Transport I've had in Tokyo, Japan. Completely dissatisfied.",2025-01-07,"Tokyo, Japan",Transport,1,-0.53,4,0.93,Business Traveler,Medium
R0773,U1981,"The Transport at Paris, France was okay. Could be better.",2025-04-09,"Paris, France",Transport,3,0.26,2,0.76,Family Tourist,Medium
R0774,U3347,"Average Hotel experience in Sydney, Australia. Nothing special.",2025-05-11,"Sydney, Australia",Hotel,3,-0.1,4,0.44,Business Traveler,Medium
R0775,U9525,"Enjoyed the Hotel at Paris, France. Would recommend to others.",2025-02-16,"Paris, France",Hotel,4,0.66,1,0.04,Budget Traveler,Medium
R0776,U1535,"Average Adventure Tour experience in New York, USA. Nothing special.",2024-10-23,"New York, USA",Adventure Tour,3,-0.08,5,0.06,Luxury Seeker,Medium
R0777,U5818,"Terrible Hotel experience in Sydney, Australia. Will not return.",2025-03-31,"Sydney, Australia",Hotel,1,-0.74,3,0.37,Solo Traveler,Medium
R0778,U1514,"Decent Restaurant in Rome, Italy, but room for improvement.",2024-07-20,"Rome, Italy",Restaurant,3,0.07,2,0.38,Family Tourist,Medium
R0779,U7625,"Very good Hotel in Sydney, Australia. Met most of my expectations.",2024-06-01,"Sydney, Australia",Hotel,4,0.48,3,0.32,Family Tourist,Medium
R0780,U5853,"Enjoyed the Restaurant at Paris, France. Would recommend to others.",2025-04-23,"Paris, France",Restaurant,4,0.54,3,0.18,Business Traveler,Medium
R0781,U3989,"Absolutely loved the Transport experience in Tokyo, Japan. Exceeded all expectations!",2024-06-09,"Tokyo, Japan",Transport,5,0.77,5,0.57,Luxury Seeker,Medium
R0782,U4305,"Had problems with the Restaurant in Rome, Italy. Needs improvement.",2024-11-09,"Rome, Italy",Restaurant,2,-0.17,1,0.55,Solo Traveler,Medium
R0783,U7892,"Average Hotel experience in Tokyo, Japan. Nothing special.",2024-08-20,"Tokyo, Japan",Hotel,3,0.24,1,0.95,Budget Traveler,Medium
R0784,U9033,"Absolutely loved the City Tour experience in Sydney, Australia. Exceeded all expectations!",2024-11-08,"Sydney, Australia",City Tour,5,0.98,5,0.74,Business Traveler,High
R0785,U3671,"Not impressed with the Adventure Tour in Rome, Italy. Several issues encountered.",2024-10-28,"Rome, Italy",Adventure Tour,2,-0.14,5,0.91,Family Tourist,Medium
R0786,U4155,"Had problems with the Adventure Tour in Sydney, Australia. Needs improvement.",2024-10-22,"Sydney, Australia",Adventure Tour,2,-0.22,3,0.18,Budget Traveler,Low
R0787,U2764,"The Adventure Tour at Tokyo, Japan was okay. Could be better.",2024-11-06,"Tokyo, Japan",Adventure Tour,3,0.24,5,0.3,Budget Traveler,Medium
R0788,U3766,"Had problems with the Adventure Tour in Rome, Italy. Needs improvement.",2024-09-06,"Rome, Italy",Adventure Tour,2,-0.28,1,0.39,Luxury Seeker,Medium
R0789,U4145,"Terrible Hotel experience in Tokyo, Japan. Will not return.",2024-12-27,"Tokyo, Japan",Hotel,1,-0.7,5,0.18,Solo Traveler,Low
R0790,U1732,"The best Adventure Tour I've ever had in Paris, France. Will come back again!",2024-06-06,"Paris, France",Adventure Tour,5,0.74,1,0.44,Budget Traveler,Medium
R0791,U2744,"Enjoyed the Adventure Tour at New York, USA. Would recommend to others.",2024-09-17,"New York, USA",Adventure Tour,4,0.41,3,0.67,Family Tourist,Medium
R0792,U6225,"Very good Hotel in Tokyo, Japan. Met most of my expectations.",2025-04-19,"Tokyo, Japan",Hotel,4,0.45,5,0.38,Luxury Seeker,Medium
R0793,U2493,"Disappointing Hotel experience at Paris, France. Would not recommend.",2024-11-28,"Paris, France",Hotel,2,-0.25,5,0.2,Luxury Seeker,Low
R0794,U9716,"Avoid the Hotel at Paris, France. Very poor service.",2025-01-15,"Paris, France",Hotel,1,-0.62,2,0.77,Family Tourist,Medium
R0795,U7922,"Very good Hotel in Rome, Italy. Met most of my expectations.",2024-05-30,"Rome, Italy",Hotel,4,0.45,2,0.4,Luxury Seeker,Medium
R0796,U2147,"Worst Transport I've had in Sydney, Australia. Completely dissatisfied.",2025-03-28,"Sydney, Australia",Transport,1,-0.5,5,0.48,Family Tourist,Medium
R0797,U1663,"The best Restaurant I've ever had in Rome, Italy. Will come back again!",2025-01-05,"Rome, Italy",Restaurant,5,0.8,3,0.55,Luxury Seeker,Medium
R0798,U9582,"Enjoyed the Adventure Tour at Sydney, Australia. Would recommend to others.",2025-03-03,"Sydney, Australia",Adventure Tour,4,0.57,1,0.18,Solo Traveler,Medium
R0799,U5733,"Absolutely loved the City Tour experience in Sydney, Australia. Exceeded all expectations!",2024-11-18,"Sydney, Australia",City Tour,5,0.87,5,0.6,Solo Traveler,Medium
R0800,U3792,"Great Adventure Tour experience in New York, USA. A few minor issues but overall satisfied.",2024-08-31,"New York, USA",Adventure Tour,4,0.45,1,0.28,Budget Traveler,Medium
R0801,U9050,"Very good Hotel in New York, USA. Met most of my expectations.",2024-09-12,"New York, USA",Hotel,4,0.46,1,0.18,Budget Traveler,Medium
R0802,U4261,"Decent Transport in Rome, Italy, but room for improvement.",2025-02-19,"Rome, Italy",Transport,3,0.08,2,0.79,Family Tourist,Medium
R0803,U9960,"Absolutely loved the Hotel experience in Tokyo, Japan. Exceeded all expectations!",2025-05-12,"Tokyo, Japan",Hotel,5,0.83,3,0.09,Solo Traveler,Medium
R0804,U4536,"Terrible Hotel experience in Paris, France. Will not return.",2024-12-05,"Paris, France",Hotel,1,-0.75,2,0.22,Luxury Seeker,Low
R0805,U7965,"Enjoyed the Restaurant at Tokyo, Japan. Would recommend to others.",2024-11-08,"Tokyo, Japan",Restaurant,4,0.47,2,0.52,Budget Traveler,Medium
R0806,U8844,"Fantastic Adventure Tour experience at Sydney, Australia. Highly recommend!",2024-11-12,"Sydney, Australia",Adventure Tour,5,0.99,1,0.8,Luxury Seeker,High
R0807,U3572,"Enjoyed the Restaurant at Tokyo, Japan. Would recommend to others.",2025-05-07,"Tokyo, Japan",Restaurant,4,0.5,3,0.55,Business Traveler,Medium
R0808,U6255,"Decent Adventure Tour in Sydney, Australia, but room for improvement.",2024-11-02,"Sydney, Australia",Adventure Tour,3,0.04,3,0.44,Budget Traveler,Medium
R0809,U8851,"Enjoyed the Restaurant at New York, USA. Would recommend to others.",2025-04-26,"New York, USA",Restaurant,4,0.51,5,0.11,Budget Traveler,Medium
R0810,U2654,"Terrible Hotel experience in New York, USA. Will not return.",2024-08-28,"New York, USA",Hotel,1,-0.81,1,0.07,Family Tourist,Low
R0811,U4041,"The Restaurant at Tokyo, Japan was okay. Could be better.",2024-12-24,"Tokyo, Japan",Restaurant,3,0.35,2,0.42,Luxury Seeker,Medium
R0812,U5771,"Great Adventure Tour experience in Sydney, Australia. A few minor issues but overall satisfied.",2024-10-21,"Sydney, Australia",Adventure Tour,4,0.53,5,0.58,Luxury Seeker,Medium
R0813,U4826,"Fantastic Adventure Tour experience at Tokyo, Japan. Highly recommend!",2025-01-22,"Tokyo, Japan",Adventure Tour,5,0.81,5,0.83,Solo Traveler,High
R0814,U2733,"Terrible City Tour experience in Rome, Italy. Will not return.",2025-04-12,"Rome, Italy",City Tour,1,-0.7,1,0.52,Business Traveler,Medium
R0815,U4643,"Great Transport experience in Sydney, Australia. A few minor issues but overall satisfied.",2024-10-15,"Sydney, Australia",Transport,4,0.47,5,0.29,Budget Traveler,Medium
R0816,U8993,"Had problems with the Hotel in Sydney, Australia. Needs improvement.",2025-04-09,"Sydney, Australia",Hotel,2,-0.19,2,0.68,Family Tourist,Medium
R0817,U3983,"Great City Tour experience in Paris, France. A few minor issues but overall satisfied.",2024-06-13,"Paris, France",City Tour,4,0.67,2,0.09,Business Traveler,Medium
R0818,U1419,"Worst City Tour I've had in Rome, Italy. Completely dissatisfied.",2024-08-01,"Rome, Italy",City Tour,1,-0.45,2,0.87,Luxury Seeker,Medium
R0819,U4174,"Average Transport experience in Paris, France. Nothing special.",2024-09-29,"Paris, France",Transport,3,0.08,5,0.89,Business Traveler,Medium
R0820,U4670,"Not impressed with the Transport in Sydney, Australia. Several issues encountered.",2025-02-23,"Sydney, Australia",Transport,2,-0.29,3,0.97,Family Tourist,Medium
R0821,U6396,"Terrible City Tour experience in Rome, Italy. Will not return.",2024-08-23,"Rome, Italy",City Tour,1,-0.6,4,0.18,Luxury Seeker,Low
R0822,U1510,"Fantastic Adventure Tour experience at Tokyo, Japan. Highly recommend!",2024-07-08,"Tokyo, Japan",Adventure Tour,5,0.72,2,0.38,Budget Traveler,Medium
R0823,U6264,"Absolutely loved the Transport experience in Sydney, Australia. Exceeded all expectations!",2025-02-14,"Sydney, Australia",Transport,5,0.75,5,0.75,Luxury Seeker,High
R0824,U5089,"Great City Tour experience in New York, USA. A few minor issues but overall satisfied.",2025-04-04,"New York, USA",City Tour,4,0.57,1,0.98,Luxury Seeker,High
R0825,U5233,"Avoid the Adventure Tour at Tokyo, Japan. Very poor service.",2025-01-04,"Tokyo, Japan",Adventure Tour,1,-0.77,4,0.84,Budget Traveler,Medium
R0826,U8931,"Avoid the Transport at Sydney, Australia. Very poor service.",2025-03-31,"Sydney, Australia",Transport,1,-0.79,3,0.03,Luxury Seeker,Low
R0827,U1156,"Not impressed with the City Tour in Sydney, Australia. Several issues encountered.",2024-06-29,"Sydney, Australia",City Tour,2,-0.39,2,0.26,Family Tourist,Low
R0828,U2619,"Enjoyed the Hotel at New York, USA. Would recommend to others.",2025-02-27,"New York, USA",Hotel,4,0.62,4,0.62,Business Traveler,Medium
R0829,U5549,"Great Hotel experience in Paris, France. A few minor issues but overall satisfied.",2024-06-19,"Paris, France",Hotel,4,0.67,5,0.55,Family Tourist,Medium
R0830,U7635,"Not impressed with the Transport in Paris, France. Several issues encountered.",2024-08-18,"Paris, France",Transport,2,-0.12,2,0.51,Solo Traveler,Medium
R0831,U1809,"Great Restaurant experience in Tokyo, Japan. A few minor issues but overall satisfied.",2024-12-05,"Tokyo, Japan",Restaurant,4,0.48,5,0.52,Business Traveler,Medium
R0832,U3441,"The City Tour at Tokyo, Japan was okay. Could be better.",2024-12-15,"Tokyo, Japan",City Tour,3,0.38,5,0.19,Budget Traveler,Medium
R0833,U8248,"Great Adventure Tour experience in New York, USA. A few minor issues but overall satisfied.",2025-04-16,"New York, USA",Adventure Tour,4,0.44,3,0.19,Budget Traveler,Medium
R0834,U4831,"The best Adventure Tour I've ever had in New York, USA. Will come back again!",2025-03-15,"New York, USA",Adventure Tour,5,0.99,1,0.32,Family Tourist,Medium
R0835,U5352,"Fantastic Adventure Tour experience at Rome, Italy. Highly recommend!",2024-08-03,"Rome, Italy",Adventure Tour,5,0.86,3,0.83,Luxury Seeker,High
R0836,U9912,"Decent Hotel in Sydney, Australia, but room for improvement.",2024-09-30,"Sydney, Australia",Hotel,3,0.17,2,0.76,Budget Traveler,Medium
R0837,U3199,"The best Restaurant I've ever had in Tokyo, Japan. Will come back again!",2025-04-22,"Tokyo, Japan",Restaurant,5,0.78,4,0.18,Solo Traveler,Medium
R0838,U8245,"Terrible Hotel experience in Paris, France. Will not return.",2024-10-23,"Paris, France",Hotel,1,-0.46,4,0.25,Family Tourist,Low
R0839,U2853,"Had problems with the City Tour in Sydney, Australia. Needs improvement.",2024-11-14,"Sydney, Australia",City Tour,2,-0.2,4,0.53,Luxury Seeker,Medium
R0840,U7608,"Decent Hotel in New York, USA, but room for improvement.",2024-07-23,"New York, USA",Hotel,3,0.25,5,0.29,Luxury Seeker,Medium
R0841,U3909,"Terrible City Tour experience in Paris, France. Will not return.",2024-06-15,"Paris, France",City Tour,1,-0.7,4,0.19,Solo Traveler,Low
R0842,U2517,"Disappointing Restaurant experience at Tokyo, Japan. Would not recommend.",2024-08-31,"Tokyo, Japan",Restaurant,2,-0.4,4,0.85,Budget Traveler,Medium
R0843,U4133,"The Transport at Rome, Italy was okay. Could be better.",2024-09-25,"Rome, Italy",Transport,3,0.25,1,0.64,Business Traveler,Medium
